ASV	Taxon	Confidence
2e6d92d15c1abb702a1da34238df5220	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9448110436568689
ac7c1405b99fadd13894fc1b355322bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9604165634040985
7277cd7445467db26c27c344644dc708	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.9354508514692642
c035985f1f0f3c91b0b955d479f4c393	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9118520459605377
143695e146f27eaeb0e443d623df5452	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.935865890539846
82f51faa2a07a6ebb7f8726e30a6a3da	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__	0.8039844772894935
699f7865ed0d52a38da6c3f819d65d69	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9579690440182335
f45a9a1515cd05112c480f46c3405a83	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9030393794886584
fe9d94a709dc17bd61949eef63afb524	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9542979614669055
7228b8476d556174c68ea500ea8fbbfd	k__Bacteria	0.9607916865481737
57cd1f70093a4f6000f52fff130ceece	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9948943346181861
ce6e50d3c7b46b89a2156aba499e623e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__	0.9970421305862316
db81f348076a11039fcfff8b72b05737	k__Bacteria	0.8851073672985533
0b683c4d13f555cc5ab2a7760ac75aa3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9752775702470468
078acbf5f4427912d40dc7d896244dd6	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.9997001905515839
fa7fb170f798df0610c6f901927c4e87	k__Bacteria	0.9809946195146358
b6902aad2bc17c87a2e25981d9355fee	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium; s__	0.9851325758833446
9b179440af52f7d98cccc1b8efae87df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9292588481553494
8743c856c5685c3f2cb45745a91abc68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9992228447623795
8aaf1eccb6067295833bff2a8dd99997	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	0.9940459937666387
0f84c6a10ef4ff9e224dac247a429305	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9354252249753079
c8db555f31fc8a02875544ec68979353	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9840848858187956
83a966ddfd62337e4e0e0cc54f1bb9a2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__	0.9867418764241489
c13b430b93dc0e1848a0a34bc75a49ca	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	0.8358978378967736
d42fac011673f3d05283a53f492713e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis	0.9275359378512485
f7c716f69a26706c61308d6e6a8b86e3	k__Bacteria	0.9421907636333504
4345acdffae6e1f20224c522d043107c	k__Bacteria	0.7154262867196571
9d92dadeacd153fd46bb47f449e11606	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9975656023907883
4b56415b5d9a000123efd76a70f9888d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9679428747133655
8376bf1a56b1c778f5436283009581bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9599494131497337
c4a569005a30fa36d80056c9cac3155b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9698819339919772
d8ce170f636ea86bc22123dd478182de	k__Bacteria	0.9052509013250591
63b4ba5d8b696799b4929cbd79d8120a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.7043175149100795
f9a15140f1bed6268a2e747e939c4f14	k__Bacteria	0.9257151132862743
d5b0fcead5702563e6262d7dbc2f5fe2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8502895005714122
0d44558dc156427bcd7ec6f8f47dc156	k__Bacteria	0.9101923373237529
22935fed07f26de3474ff70c8e050744	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9703504472223975
944b27158ab91177b16d7a8648b34baf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9774627959031993
26d8d99b00b30336ef3a8aa4448daf74	k__Bacteria	0.9612861121132419
3aa95ed5c603161b00086d31eaa75447	k__Bacteria	0.9699717541690449
2524ada69502a9a9955ecac8ffa5986e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9578776848526567
444021316459f8b93857cb25ebc4b423	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.8746605753604404
b58443b89ef3786008338e9a11e3c11a	k__Bacteria	0.931769142667096
0554982623b12d605757a21054507fc2	k__Bacteria	0.9229233157731823
ab662cafc11fdf9019cfa5cd0f387a3f	k__Bacteria; p__Firmicutes; c__Bacilli	0.9999690714284076
b5bbade3e0e7c37e64c32ea2b7bff22e	k__Bacteria	0.9486603439311676
84600fdddceb481beeae3c17ff5e4d9f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.7907610399409611
db74af92a6a174cf8407928342626275	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__mucosae	0.9967200409229712
01e07281ba0b26da77b863da2462da44	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9455895968563554
f2827f2f655cc814d222efe10d430e61	k__Bacteria	0.8619104589093763
e1b8583576b176214baa0eb0e78b4744	k__Bacteria	0.9402036309985082
f69768e5503df4238f9a2f6ae797359a	k__Bacteria	0.940563961370252
e581c4a4951f75641660c602676daeae	k__Bacteria	0.9661961706268918
747ef0c6c5f396a91657bf5a2be6e949	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9970688883698343
255147fa72d8d3e87e6eb751fb5f4895	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9943031506903627
eda0c8244b1ba1c129741827c828cbc8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9703968133764395
39cd6fd5b29d467c0be1e9726f542a9f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.940756613170215
85f4f74675ab49b0ea008a6f60422e1c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9074828079354619
7e3084d7a30a4071b5cb30cd8cbde32c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9366719913550186
d3e265209c342d15d93a910e38ad9be2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9026994568561619
53240ae787298ddda771f893326f2dbe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8860772383707645
9eedc5d2bb4c07237f7bc17f319be177	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9988222633352071
fe328b5bf787d12bdf2eac438b8a4caf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9152029212101725
22b0dd82c7cfe3f75e0f510a41615945	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.9911239125834276
105a93316acf816e8faef7793ea7667c	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__Victivallis; s__vadensis	0.9998446488356484
8b52985fe7fc59e68e6098ea0b092716	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9023565623013253
592eb80460bf19ab3fc8ebd9abec26bf	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__	0.8264493187154168
ba6e9b42733a52d37fabeb272818fe2d	k__Bacteria	0.998232779856776
ea60efa151858b60712f06c67939e631	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9882100816562165
a66619647ce099bcd658ca126ddd9d7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.876704087056026
9dc243ec7a1afac3d5352a2ac670dddb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9793251891245326
c0a97ecc64d5e7f024b7a9e82461fb1e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9417873717432785
c5c902a7fb85bb732a861440adf213c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfosporosinus; s__meridiei	0.9655410413393316
b8413d82d36f772b9a375231cb504579	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9990404693195919
bc26e8b7799b7130e5f39d2f59ab1ce9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9954349625881654
aa6005fa5eb65c61a4c10599588a0339	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9096626604605326
94e28bc64eff5154a48c8d4b8f71384a	k__Bacteria	0.9986145554720833
ab7e18912e33f6882d616568f784040d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.7462973817125123
4bb0abdd8d0f828159924cf2944fc236	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9743984427982975
368c16dbf0c1767e38346fc796ef40f7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii	0.7700203863041544
fc5a4994e499baef2ffe03da1c52702e	k__Bacteria	0.9991807774982367
4f85ad36772ab171c39d491b96291cdb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9548510695733341
b279a9299dd6435cac9aaaf3093480fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9834535825872747
0577f27debcdbb5b867e94e8a7058b2b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	0.992613912108797
21f3d858e67bd48a2b850d1da61359ba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0.9993935715416599
003b4619f31e78f72775464a08e495a7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9992674831087741
3769253c45f898cc19d27c317dbd5616	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9975233199943854
c98e5dbf859a24a19e5781f6552fabd9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9985310051686592
a59e15c6f232fefb6213307fbe02a222	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9842550596236787
1102c6cbec915869c6b6629307165473	k__Bacteria	0.9922775645596682
fd8e7aeb880aaf9792dad27b14afda0d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9657505860672293
d379348482a4470601c2a302cb82e0d0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9946943246918795
506fab676b47c6271de7c34d70106a18	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9883992648902504
9680b2890f488f47ec0dd3b5848e7359	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.7190754377798096
d08ba0c7e03b809ffb541b7ee557fed7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__	0.9877768626634001
9f61e88ace3fb8b5e63653553c1c0efe	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.9831839344233723
ecbf086d6ccbe5e8c2a69d0afb144662	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8977871206162208
d7a504f5f1dc9fbdd77581570e3fd5cb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9986270903445815
bc01933c33c475e140324478dde752bf	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	0.9661405209264172
b943ad4773624ccd57adffd230342fc4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	0.7508947139352481
78d8ab319192860fcb4a6d7ca805b574	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9987011361397493
39dbb419e6e8ee5293313a7523ba5d5f	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9938530431441072
bf3043d36748ad464d883c1364f35344	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999987775931392
28319bcf5ddb53370eed1dd0fee3a264	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa	0.8396561522295818
6be3ad080a12e28c46c9ca4f94710ac7	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9994906758455044
2514cdaab96a1a42cf15506f2ecf6439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.989840235753355
846cbaf603b77be035fe0cb61d14a23c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9657850626151585
02047d2e2da6d0e73846b63774619e77	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7275844312547868
2b301d6a06411fe676cf224914799229	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9898480758811692
1211af79418f66f49db40dd8e3980931	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9992178683593447
1c7d1f74c2c43b872972f974eb196915	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__hiranonis	0.9797585532159773
2e13e0d7a3c7c23cbed0b0f7d22877e0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9752387294557496
99d02d858ecf41fbcbcecdf15dd98e28	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9930935855155312
3ff36e14d3ffa12e0fb5409ad670c9dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9891351107150818
7fb57b6fea7b261fa094db3acbc5b250	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus	0.997693707480345
9a3553d8b1bf5f479dde24771b2783a8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.8259721584453285
de471e646c757f4b19c6a1d44054845e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9946122689664405
76b5f7e3f5debd0afef3ee8eaf546169	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8890747913340128
983ee6e8eebcd0aa1c310ae650b1ee70	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.9826693759762438
c15acf3d4a7c1c73db68ca185ee03e99	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Flexispira; s__	0.9288490253979373
7bbd72730975c8e0f358b3be1119d801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.9907842748530751
1df9be684035e4d64c33741037c924a8	k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__; g__; s__	0.9164824233493398
2b3d66755d0e09dee20022f60d63f9e6	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.914224246967326
9b0549bb6e63f681bf133d2c7996055d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei	0.9999962500821732
d32d15407d86a2044eead0d72cd3f9e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0.991213429428591
0a299749b773553bc9109ce2f84ddcf8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__clostridioforme	0.8433593866470966
1d9c07a4f267f567e9e7f08d1a02ccdc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9965705238050732
aac965f6187253333079e311cb817d29	k__Bacteria	0.9940982084867274
53bd25e112476e7692ddbd7e71d558d2	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	0.9636034171987412
993b70974106863755e4911f643de4b5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.7099820335587428
821e8358641420b1b06214ea5c895363	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	0.9903796349857913
2bb1f00bc7d31ab8b73cbf581c4971ad	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	0.9798369330709683
5e3d0032f4c6e68cb0160dff3a79f20d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.9980157300005407
3a167dd9e1a50b91fb5936f96f96ad62	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis; s__	0.9851661121762387
82e24c1fd2ce0acf5507295c7c723760	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9985136266749391
81558cfff34117cc8c7361608724182c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999872958186709
1575e4b55b40f18f6aa70079b4f1cf2f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9905979078675397
7fcc570944f76ecd7c3456ceb5d23b2c	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris	0.9999530427268221
a0465e9978358558024295d43614609d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.99986279781913
6635c4c6ba5721ad4332b12fd4b5272e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.889559235988374
8e3148948745cfbf35ad54e1ec25632c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__	0.8862137189453417
81dd221227b2af529c89540e6836bf98	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9869847474749768
10ea779236bda30e7dd93f28f3d77161	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9467391450098549
a7afc90d4bf849a3069a626f3fb32760	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9584761242714179
65077abbc33fce4521c179ddcc3faca8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.9768836328530464
2e964361c1510d6911cdff3d3bd6b149	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9809158490858115
4dded59dad22433f6aa646e5010c66cb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9142796568620485
528955ed79e99877bea1b4b5084e984d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.9026178628404443
3c560087b9b84fd50efd83b4ae9b79f4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9332318458688407
f7e91734c3657b19602784f6f2116302	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.8557495109609754
10cc9fc9e83ae9992c77a8841cf57c40	k__Bacteria	0.9994145700989892
06389960136749f221f4a41a78432d19	k__Bacteria	0.9968021092881271
ed7d7a0754e51ac4e2b1a3122a2ab979	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__stercorea	0.9872856367113085
4b8b172d591cf3d2cc5126b1d72fdeb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9017718716484676
5ca5ad1de33d11ba44bae361513adc74	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.7511956730429253
c8fb4f6db6087e03b080ad213c356156	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio; s__	0.9924911799082833
0adbf11ec57b40b9a75f5b2df0d76269	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.8753618095027121
8241b3976e6d703927c4de8c05a9a020	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8119686457883901
1941d72aa9deeb3eb1ac74defae298ee	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.999964643347209
62675d7eae75a54a1f83227c783315af	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0.9998361295631849
e31b1199044eea79edfe2f37c4113a9a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.8922903848228984
5f01f41a9d3c8421f7f2a9b7d9db0744	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.9937105760650544
27ae2fee3d483cf7a51195225b965580	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9191145817556843
a16fac0720f82ed413ed808fad533de7	k__Bacteria	0.9988104603648149
56069906ddf132f7d2f645ee74b03568	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9874188098604126
927688ee5111fdc65cf33527d2be3c1c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__ruminis	0.9843882041587843
384973f4bdfa62cbbb674c17fbf717d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8945425251848766
f01d780b08587a3169a1f0673637a0f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.7877737502919614
e99d02d9fe67a874677c876d08a60d24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8110910602583551
18102e6325d2ec45c6d0af536f8763af	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9976818271026372
ce4665831b153f078e92078e40d3e233	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.999948913064812
37f26cb3db194c7f341cadf7aea4defd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9996148749943786
8859ec1efdf5cb901b61f3bf9ab85109	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9520478962393927
0b5bed24f54cc1e9d5aed11e66fd6a32	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia; s__	0.9989727563573335
